,UID,timestamp,ESM,app_usage,walking,running,bicycle,sleeptime,d_state
46,708,2019-05-11,-2.4545454545454546,3.951666666666668,0.7097222222222223,0.0,0.056944444444444436,13:24:17.139000,level1
47,708,2019-05-12,-1.3636363636363635,5.093333333333342,0.5108333333333334,0.0,0.2261111111111111,23:31:02.879000,level1
48,708,2019-05-13,-0.6666666666666666,6.3705555555555575,1.0255555555555558,0.0,0.0,12:21:30.629000,Neutral
49,708,2019-05-14,2.0,3.2583333333333377,1.4344444444444444,0.0,0.2411111111111111,17:31:20.685000,Excited
50,709,2019-05-09,2.9,11.577500000000002,1.2141666666666664,0.0,0.2011111111111112,07:21:19.075000,Excited
51,709,2019-05-10,2.6666666666666665,10.275833333333333,1.9875,0.0,0.026944444444444444,07:57:33.170000,Excited
52,709,2019-05-11,4.0,6.133333333333337,0.7105555555555555,0.0,0.0,09:54:00.322000,Excited
53,709,2019-05-12,0.8888888888888888,5.6888888888888935,0.7672222222222222,0.0,0.2536111111111111,10:04:47.178000,Neutral
54,709,2019-05-13,0.5,8.614444444444445,0.9472222222222221,0.005277777777777778,0.4075,06:17:54.590000,Neutral
55,709,2019-05-14,0.3333333333333333,5.328055555555559,0.7333333333333333,0.0,0.042222222222222223,10:34:36.277000,Neutral
56,710,2019-05-09,0.25,3.666666666666668,1.3116666666666663,0.0,0.0,07:41:39.226000,Neutral
57,710,2019-05-10,1.7857142857142858,9.54638888888889,1.222777777777778,0.0022222222222222227,0.0,11:10:47.346000,Excited
58,710,2019-05-11,0.5454545454545454,6.091666666666669,0.9502777777777776,0.0,0.004166666666666668,09:08:35.945000,Neutral
59,710,2019-05-12,1.0,3.3802777777777795,0.3561111111111111,0.05111111111111112,0.0,18:48:21.942000,Neutral
60,710,2019-05-13,-0.09090909090909093,5.247500000000001,1.2036111111111112,0.0,0.01888888888888889,13:36:59.872000,Neutral
61,710,2019-05-14,0.8333333333333334,3.6372222222222232,1.5244444444444445,0.0,0.003611111111111111,05:25:09.793000,Neutral
62,711,2019-05-09,-0.7,4.551666666666668,2.341944444444444,0.019444444444444445,0.15611111111111112,04:34:10.958000,Neutral
63,711,2019-05-10,-0.18181818181818185,3.2188888888888894,1.3488888888888892,0.0,0.0,06:53:26.850000,Neutral
64,711,2019-05-11,-0.125,2.353055555555556,2.5169444444444444,0.08333333333333333,0.0,07:58:26.805000,Neutral
65,711,2019-05-12,4.0,3.4819444444444443,2.402777777777778,0.0,0.0,07:08:05.836000,Excited
66,711,2019-05-13,0.3636363636363637,4.141944444444444,2.348333333333333,0.008333333333333333,0.020833333333333332,07:49:21.735000,Neutral
67,711,2019-05-14,4.818181818181818,3.625000000000005,4.143611111111111,0.011944444444444443,0.026944444444444444,08:38:11.622000,Excited
68,712,2019-05-09,0.2727272727272727,3.5061111111111187,4.700277777777779,0.39,0.029166666666666667,08:43:11.177000,Neutral
69,712,2019-05-10,-0.25,6.470000000000002,2.106111111111112,0.0,0.009722222222222222,08:48:25.239000,Neutral
70,712,2019-05-11,0.8,4.693333333333338,2.6272222222222217,0.0,0.03277777777777778,10:28:57.609000,Neutral
71,712,2019-05-12,1.3571428571428572,9.205833333333338,0.31305555555555553,0.0,0.0,09:46:59.507000,Excited
72,712,2019-05-13,1.6666666666666667,7.1113888888888885,3.6025,0.0,0.2533333333333333,10:05:39.805000,Excited
73,712,2019-05-14,2.583333333333333,2.7891666666666715,1.9794444444444441,0.0,0.4483333333333333,06:25:51.047000,Excited
74,713,2019-05-09,2.0,4.247777777777778,2.444444444444444,0.04111111111111111,0.04694444444444445,06:12:14.750000,Excited
75,713,2019-05-10,2.0,4.642222222222221,2.8616666666666664,0.004444444444444445,0.034722222222222224,05:19:17.039000,Excited
76,713,2019-05-11,-1.4,6.9925,1.6700000000000002,0.0,0.09666666666666666,06:46:58.541000,level1
77,713,2019-05-12,-1.5,4.7725,0.9561111111111108,0.04611111111111111,0.015555555555555557,12:56:04.118000,level1
78,713,2019-05-13,5.25,3.995000000000001,2.523055555555555,0.015833333333333338,0.0030555555555555557,04:08:50.176000,Excited
79,713,2019-05-14,5.636363636363638,4.110000000000003,2.654166666666667,0.061666666666666675,0.06944444444444445,08:11:31.091000,Excited
80,714,2019-05-09,2.2941176470588243,3.9666666666666854,1.3222222222222222,0.01611111111111111,0.11888888888888888,08:32:20.436000,Excited
81,714,2019-05-10,3.375,4.717222222222231,0.7422222222222222,0.0,0.0,12:48:55.647000,Excited
82,714,2019-05-11,2.7777777777777777,2.697500000000001,1.107222222222222,0.03083333333333333,0.16527777777777775,07:13:51.760000,Excited
83,714,2019-05-12,4.25,3.138611111111111,0.7686111111111109,0.0,0.0,13:02:00.946000,Excited
84,714,2019-05-13,1.75,3.811111111111112,1.0663888888888888,0.008055555555555555,0.5288888888888889,05:13:42.590000,Excited
85,714,2019-05-14,5.777777777777778,2.4022222222222207,1.5327777777777778,0.0,0.0,11:06:46.350000,Excited
86,715,2019-05-09,4.636363636363637,3.8713888888888888,2.031944444444444,0.0,0.0,05:40:14.872000,Excited
87,715,2019-05-10,0.0,9.106944444444443,0.7427777777777778,0.0,0.05583333333333333,15:30:20.771000,Neutral
88,715,2019-05-11,5.375,9.176388888888887,2.1208333333333336,0.0,0.03305555555555555,05:12:35.407000,Excited
89,715,2019-05-12,1.875,7.2177777777777825,3.576111111111111,0.0,0.0,09:13:09.755000,Excited
90,715,2019-05-14,9.0,6.752777777777783,1.0211111111111109,0.0,0.0,09:32:15.177000,Excited
91,716,2019-05-09,-2.8571428571428568,6.705555555555552,1.1508333333333334,0.0,0.014722222222222222,03:41:45.967000,level1
92,716,2019-05-10,0.2222222222222222,5.6897222222222235,1.3294444444444444,0.003611111111111111,0.021666666666666667,03:42:58.403000,Neutral
93,716,2019-05-11,1.0833333333333333,7.8241666666666685,1.3869444444444443,0.011666666666666669,0.06805555555555556,07:13:40.157000,Excited
94,716,2019-05-12,-3.272727272727273,9.058055555555557,0.53,0.0,0.03388888888888888,12:26:51.424000,level2
95,716,2019-05-13,-7.384615384615384,6.251388888888887,0.5824999999999999,0.0,0.0,04:20:17.901000,level4
96,716,2019-05-14,-2.5555555555555562,4.691388888888889,0.6752777777777776,0.024722222222222225,0.0033333333333333327,10:45:23.528000,level1
97,717,2019-05-08,1.8571428571428568,11.003611111111107,1.3344444444444443,0.0033333333333333327,0.1597222222222222,07:42:06.127000,Excited
98,717,2019-05-09,2.333333333333333,10.291388888888893,1.2441666666666666,0.02333333333333333,0.1027777777777778,13:37:52.193000,Excited
99,717,2019-05-10,2.0,8.739166666666671,3.2263888888888888,0.4141666666666667,0.08138888888888889,09:02:06.272000,Excited
100,717,2019-05-11,2.0,10.651944444444446,0.7988888888888889,0.0,0.0,04:09:43.830000,Excited
101,717,2019-05-12,5.0,7.918611111111113,0.985277777777778,0.015833333333333338,0.0,16:05:15.677000,Excited
102,717,2019-05-13,0.0,13.178055555555556,0.9755555555555556,0.0125,0.07666666666666666,10:01:13.489000,Neutral
103,718,2019-05-08,1.8888888888888888,3.3975000000000097,2.7261111111111105,0.0,0.0,02:47:56.108000,Excited
104,718,2019-05-09,3.2,3.5827777777777787,4.518888888888889,0.02055555555555556,0.0,08:05:02.555000,Excited
105,718,2019-05-10,-1.2,6.4066666666666725,2.476944444444445,0.0,0.0,11:31:50.231000,level1
106,718,2019-05-11,2.4,5.073611111111116,1.6705555555555551,0.0,0.014444444444444444,13:39:22.830000,Excited
107,718,2019-05-12,-0.5555555555555556,7.288888888888903,1.9416666666666669,0.0,0.0,13:49:57.242000,Neutral
108,718,2019-05-13,3.6,4.8727777777777845,4.496111111111111,0.0,0.0,11:55:24.353000,Excited
109,718,2019-05-14,-1.4285714285714286,3.168611111111113,3.031944444444445,0.0,0.0,05:43:15.052000,level1
110,719,2019-05-09,3.4166666666666665,6.580000000000004,3.2888888888888888,0.0,0.0,07:46:58.304000,Excited
111,719,2019-05-10,4.625,5.4180555555555605,5.01111111111111,0.0,0.17694444444444446,07:55:38.303000,Excited
112,719,2019-05-11,4.846153846153847,10.544722222222227,0.8408333333333332,0.031944444444444435,0.0,12:50:39.313000,Excited
113,719,2019-05-12,3.1666666666666665,8.115277777777791,2.578611111111111,0.0,0.12333333333333332,10:11:25.983000,Excited
114,719,2019-05-13,2.888888888888889,8.01444444444446,3.1419444444444453,0.0,0.08555555555555555,04:48:15.117000,Excited
115,719,2019-05-14,3.2,4.6038888888888945,3.1419444444444444,0.0,0.09666666666666666,10:02:09.758000,Excited
116,721,2019-05-08,-0.8333333333333334,1.954444444444443,1.9397222222222217,0.35444444444444445,0.0,03:05:56.017000,Neutral
117,721,2019-05-09,2.3,2.5783333333333327,1.8138888888888889,0.08083333333333333,0.0,08:30:45.014000,Excited
118,721,2019-05-10,-0.8333333333333334,4.221388888888892,1.6399999999999997,0.08611111111111111,0.0,07:04:16.856000,Neutral
119,721,2019-05-11,2.7857142857142856,3.3602777777777786,1.5413888888888894,0.0,0.0125,09:33:12.003000,Excited
120,721,2019-05-12,0.09090909090909093,3.0952777777777767,0.7330555555555556,0.0,0.0,16:50:18.577000,Neutral
121,721,2019-05-13,-0.7272727272727273,3.2302777777777805,1.5802777777777774,0.0,0.15138888888888888,10:22:27.331000,Neutral
122,721,2019-05-14,1.1666666666666667,3.786388888888889,1.1344444444444444,0.013055555555555556,0.03972222222222222,12:26:56.937000,Excited
123,722,2019-05-09,-0.5714285714285714,12.573055555555555,1.268333333333333,0.0,0.22416666666666665,14:53:21.689000,Neutral
124,722,2019-05-10,1.3571428571428572,10.383611111111113,1.8722222222222225,0.031944444444444435,0.0,07:32:32.849000,Excited
125,722,2019-05-11,0.5333333333333333,16.496388888888887,0.18194444444444446,0.0,0.0,21:30:17.683000,Neutral
126,722,2019-05-12,3.2307692307692317,14.836111111111107,0.9094444444444444,0.0,0.0,12:38:11.422000,Excited
127,722,2019-05-13,1.0625,12.638333333333335,1.2444444444444445,0.0,0.16083333333333333,10:49:12.912000,Excited
128,722,2019-05-14,1.0833333333333333,6.720833333333338,1.742222222222222,0.0,0.008333333333333333,09:35:44.204000,Excited
129,723,2019-05-09,-0.4444444444444444,8.831944444444447,2.3252777777777776,0.0,0.0,05:57:10.787000,Neutral
130,723,2019-05-10,-0.8571428571428571,12.084166666666668,1.1338888888888892,0.0,0.06833333333333333,11:12:54.908000,Neutral
131,724,2019-05-09,2.363636363636364,8.574444444444449,2.401111111111112,0.02805555555555556,0.017222222222222222,06:36:23.580000,Excited
132,724,2019-05-10,1.7272727272727273,4.809722222222224,2.8611111111111107,0.010555555555555556,0.0,10:40:49.933000,Excited
133,724,2019-05-11,3.5555555555555562,5.865555555555559,3.3602777777777786,0.034166666666666665,0.04805555555555556,13:13:28.660000,Excited
134,724,2019-05-12,3.9230769230769234,7.866111111111119,1.7952777777777782,0.0,0.24055555555555555,11:02:44.840000,Excited
135,724,2019-05-13,3.0,6.682222222222233,1.9644444444444449,0.0,0.2413888888888889,15:14:13.300000,Excited
136,724,2019-05-14,3.6666666666666665,2.875833333333333,2.2383333333333333,0.2177777777777778,0.06,05:30:01.464000,Excited
137,725,2019-05-09,-1.7777777777777777,6.320833333333336,1.501666666666667,0.09055555555555556,0.16583333333333333,05:29:03.260000,level1
138,725,2019-05-10,-0.1111111111111111,10.888888888888893,1.8994444444444445,0.008611111111111111,0.05166666666666666,12:35:18.203000,Neutral
139,725,2019-05-11,3.2857142857142856,5.922500000000004,0.6933333333333334,0.11916666666666667,0.0,06:52:59.813000,Excited
140,725,2019-05-13,-2.0,5.997222222222224,1.0263888888888888,0.04472222222222222,0.08416666666666668,07:08:27.886000,level1
141,725,2019-05-14,0.0,3.0302777777777785,2.916666666666667,0.06916666666666668,0.14805555555555555,06:25:26.073000,Neutral
142,726,2019-05-12,0.7,6.264444444444448,1.0466666666666666,0.04416666666666667,0.215,18:07:21.841000,Neutral
143,726,2019-05-13,1.3636363636363635,7.058611111111113,1.1766666666666663,0.017777777777777778,0.13083333333333333,07:34:29.162000,Excited
144,726,2019-05-14,2.1,2.7750000000000004,1.0930555555555557,0.02805555555555556,0.25833333333333336,08:06:07.573000,Excited
145,727,2019-05-09,2.6666666666666665,5.7930555555555605,2.3797222222222216,0.0913888888888889,0.0,05:54:57.068000,Excited
146,727,2019-05-10,2.6,10.068333333333337,1.2341666666666666,0.075,0.0,11:24:13.645000,Excited
147,727,2019-05-11,4.166666666666667,4.043888888888895,2.786388888888889,0.0,0.0,02:40:06.806000,Excited
148,727,2019-05-12,0.42857142857142855,7.632777777777788,1.1058333333333334,0.0,0.0,09:22:01.177000,Neutral
149,727,2019-05-13,2.769230769230769,9.91611111111112,3.4733333333333327,0.0,0.0,05:15:56.837000,Excited
150,727,2019-05-14,-0.06666666666666668,4.572777777777782,2.1386111111111106,0.0,0.0,06:42:35.043000,Neutral
151,728,2019-05-09,0.5454545454545454,7.2736111111111175,2.260277777777778,0.0425,0.02527777777777778,03:46:18.586000,Neutral
152,728,2019-05-10,1.2307692307692308,4.185000000000007,4.454722222222221,0.0,0.13083333333333336,06:50:39.061000,Excited
153,728,2019-05-11,0.0,6.498333333333343,1.1972222222222224,0.0,0.14055555555555554,07:45:50.619000,Neutral
154,728,2019-05-12,-0.18181818181818185,9.14555555555556,1.0827777777777778,0.0,0.0,10:37:18.004000,Neutral
155,728,2019-05-13,0.7142857142857143,5.762222222222233,1.2497222222222222,0.006388888888888889,0.09916666666666668,05:20:59.553000,Neutral
156,728,2019-05-14,1.25,4.9747222222222245,1.0397222222222224,0.01611111111111111,0.08638888888888888,11:41:16.941000,Excited
157,729,2019-05-09,-3.125,6.3641666666666685,2.0311111111111115,0.024444444444444446,0.5422222222222223,11:40:27.552000,level2
158,729,2019-05-10,-2.466666666666667,4.411944444444451,1.825555555555556,0.0,0.0,14:42:37.411000,level1
159,729,2019-05-11,-1.7272727272727273,5.8838888888888965,2.5202777777777774,0.0,0.0,05:09:16.661000,level1
160,729,2019-05-12,-2.6875,6.592222222222228,1.0388888888888888,0.0,0.0,13:59:38.187000,level1
161,729,2019-05-13,-1.0769230769230769,4.383333333333344,3.417777777777777,0.0,0.0,03:18:53.563000,level1
162,729,2019-05-14,-1.2666666666666666,4.778055555555555,1.8497222222222225,0.0125,0.0,05:24:31.852000,level1
163,1501,2019-05-17,-0.9166666666666666,6.225,0.3688888888888889,0.1597222222222222,0.0775,11:19:51.904000,Neutral
164,1501,2019-05-18,0.4166666666666667,5.153055555555559,0.7802777777777777,0.15583333333333332,0.015555555555555557,09:29:12.299000,Neutral
165,1501,2019-05-19,-2.8181818181818183,4.4102777777777815,1.7727777777777782,0.0,0.05472222222222222,13:46:07.909000,level1
166,1501,2019-05-20,-1.875,6.244722222222223,1.5116666666666665,0.0,0.16805555555555554,12:31:33.534000,level1
167,1501,2019-05-21,-1.4285714285714286,4.7230555555555584,1.4963888888888888,0.06000000000000001,0.8772222222222221,09:53:21.885000,level1
168,1501,2019-05-22,-0.8333333333333334,5.975277777777778,1.2397222222222222,0.025,0.9158333333333334,07:40:06.620000,Neutral
169,1502,2019-05-17,2.9166666666666665,8.535277777777766,1.9125,0.0,0.10694444444444444,08:17:30.741000,Excited
170,1502,2019-05-18,3.6363636363636362,3.1725000000000003,1.5983333333333334,0.0,0.007777777777777778,05:03:52.646000,Excited
171,1502,2019-05-19,1.6,8.001944444444444,0.4405555555555556,0.0,0.0,08:40:06.856000,Excited
172,1502,2019-05-20,1.0769230769230769,13.076944444444447,1.0619444444444444,0.0,0.07138888888888889,08:39:51.692000,Excited
173,1502,2019-05-21,-0.3333333333333333,11.084722222222226,2.2336111111111108,0.011666666666666669,0.5066666666666666,04:14:58.499000,Neutral
174,1502,2019-05-22,1.625,6.873888888888889,2.1333333333333333,0.03777777777777778,0.2727777777777778,07:20:49.423000,Excited
175,1503,2019-05-17,1.7272727272727273,8.615555555555558,1.815,0.005833333333333335,0.9355555555555556,05:01:46.070000,Excited
176,1503,2019-05-18,0.2,5.687777777777778,1.259722222222222,0.010833333333333334,0.04472222222222222,04:21:42.607000,Neutral
177,1503,2019-05-19,0.14285714285714285,9.052222222222225,2.9211111111111103,0.0,0.09888888888888887,13:54:15.742000,Neutral
178,1503,2019-05-20,-0.3333333333333333,7.054722222222228,2.7647222222222227,0.0,0.4386111111111111,06:32:29.878000,Neutral
179,1503,2019-05-21,1.1,9.396111111111113,1.4930555555555554,0.0,0.21944444444444444,06:55:23.438000,Excited
180,1503,2019-05-22,-2.0,8.348055555555568,2.300277777777778,0.0,0.5202777777777777,06:59:17.341000,level1
181,1504,2019-05-17,-1.0909090909090908,2.5102777777777767,1.3544444444444446,0.05944444444444444,0.0,11:34:31.780000,level1
182,1504,2019-05-18,2.1818181818181817,0.05666666666666665,0.02611111111111112,0.0,0.0,10:20:52.144000,Excited
183,1504,2019-05-20,-3.3636363636363638,2.4905555555555554,0.4875,0.0,0.02388888888888889,03:16:02.141000,level2
184,1504,2019-05-21,-1.7692307692307692,4.301944444444446,1.9008333333333327,0.0,0.05111111111111112,09:23:13.109000,level1
185,1504,2019-05-22,-1.8181818181818181,1.8952777777777792,1.4641666666666668,0.0,0.0,07:08:25.852000,level1
186,1505,2019-05-17,7.5,5.227222222222224,4.440833333333333,0.0,0.0,04:41:05.626000,Excited
187,1505,2019-05-18,8.6,3.0230555555555565,1.1794444444444443,0.0,0.0,20:16:52.875000,Excited
188,1505,2019-05-19,5.5,6.51555555555556,1.2647222222222223,0.02638888888888889,0.07388888888888889,06:51:28.976000,Excited
189,1505,2019-05-20,1.3,7.67416666666667,1.2630555555555554,0.0,0.0,06:59:55.891000,Excited
190,1505,2019-05-21,0.3636363636363637,7.548333333333341,2.2433333333333336,0.0,0.3072222222222222,06:24:07.641000,Neutral
191,1505,2019-05-22,0.0,6.518888888888893,1.4197222222222223,0.0,0.024444444444444446,10:19:18.573000,Neutral
192,1506,2019-05-17,3.3,11.456666666666665,1.1730555555555555,0.0,0.0,08:41:31.833000,Excited
193,1506,2019-05-18,5.090909090909091,8.496388888888893,2.8969444444444443,0.0,0.009444444444444445,07:44:09.874000,Excited
194,1506,2019-05-19,3.75,6.820833333333336,1.5147222222222223,0.0,0.0,08:01:25.866000,Excited
195,1506,2019-05-20,5.083333333333333,5.480555555555558,1.6549999999999998,0.0,0.01888888888888889,10:23:42.030000,Excited
196,1506,2019-05-21,1.5833333333333333,8.431111111111111,1.0213888888888891,0.0,0.01,09:09:04.619000,Excited
197,1506,2019-05-22,7.230769230769233,7.398333333333337,1.2491666666666663,0.0,0.0,08:08:04.752000,Excited
198,1507,2019-05-17,-2.583333333333333,6.080000000000003,1.5747222222222217,0.0,0.3688888888888889,05:48:05.941000,level1
199,1507,2019-05-18,-0.18181818181818185,10.178888888888894,1.2041666666666666,0.0,0.0,14:09:47.560000,Neutral
200,1507,2019-05-19,-1.6363636363636365,8.61083333333333,2.3113888888888887,0.0,0.6736111111111112,10:08:30.274000,level1
201,1507,2019-05-20,-1.6,6.380277777777778,2.088055555555556,0.0,0.15055555555555555,04:53:46.918000,level1
202,1507,2019-05-21,-0.08333333333333333,8.395555555555559,1.515,0.0,0.5286111111111111,11:13:45.925000,Neutral
203,1507,2019-05-22,0.15384615384615385,10.025833333333333,1.5602777777777783,0.0,0.33444444444444443,02:34:26.843000,Neutral
204,1508,2019-05-16,2.25,4.484722222222222,1.7491666666666663,0.0,0.055,02:38:15.446000,Excited
205,1508,2019-05-18,2.75,2.809722222222221,0.9541666666666668,0.007222222222222222,0.02861111111111111,10:42:35.207000,Excited
206,1508,2019-05-19,-1.4,5.060277777777782,1.0602777777777774,0.0,0.013611111111111109,12:21:31.305000,level1
207,1508,2019-05-20,0.5333333333333333,3.2072222222222218,1.1597222222222223,0.004444444444444445,0.02611111111111112,05:43:51.280000,Neutral
208,1508,2019-05-21,-0.07692307692307693,3.288333333333333,1.3083333333333331,0.003888888888888889,0.07972222222222222,03:01:04.563000,Neutral
209,1508,2019-05-22,2.2,6.618055555555558,1.1169444444444443,0.006944444444444444,0.004166666666666668,16:42:34.286000,Excited
210,1509,2019-05-16,-1.8571428571428568,4.228888888888887,0.8311111111111111,0.0,0.4166666666666667,03:46:06.161000,level1
211,1509,2019-05-17,-0.4615384615384616,3.341111111111108,1.7950000000000002,0.011666666666666669,0.08777777777777777,16:28:29.038000,Neutral
212,1509,2019-05-18,-2.1818181818181817,3.1025000000000014,1.4258333333333333,0.003611111111111111,0.0,15:57:02.154000,level1
213,1509,2019-05-19,0.25,5.13638888888889,1.9847222222222227,0.019444444444444445,0.11305555555555555,10:54:59.763000,Neutral
214,1509,2019-05-20,-2.0,4.5925,1.1533333333333335,0.0,0.14944444444444446,07:43:00.616000,level1
215,1509,2019-05-21,-2.0,5.879166666666669,0.8661111111111109,0.050833333333333335,0.3938888888888888,09:49:57.286000,level1
216,1509,2019-05-22,-1.125,6.990833333333336,0.8391666666666666,0.03833333333333333,0.3211111111111111,07:47:08.885000,level1
217,1510,2019-05-17,5.181818181818182,4.669444444444447,0.5205555555555555,0.0,0.020833333333333332,20:54:58.204000,Excited
218,1510,2019-05-18,6.090909090909091,5.215833333333335,0.4722222222222223,0.0,0.0,19:11:31.639000,Excited
219,1510,2019-05-19,5.2727272727272725,4.5569444444444445,0.7772222222222224,0.006666666666666667,0.0,14:10:24.017000,Excited
220,1510,2019-05-20,5.8,5.464166666666671,0.7033333333333334,0.0,0.0,16:53:37.958000,Excited
221,1510,2019-05-21,5.1,6.000000000000003,1.3713888888888888,0.0,0.0,09:15:14.044000,Excited
222,1510,2019-05-22,3.7,3.9847222222222216,0.5066666666666667,0.0,0.0,18:30:57.478000,Excited
223,1511,2019-05-16,1.375,6.34027777777778,2.1302777777777777,0.0,0.0,03:57:40.058000,Excited
224,1511,2019-05-17,-1.1333333333333333,5.183333333333335,3.9186111111111113,0.03861111111111111,0.0,08:10:21.577000,level1
225,1511,2019-05-18,-1.6,7.205000000000003,3.398333333333333,0.0,0.3088888888888889,02:53:59.484000,level1
226,1511,2019-05-19,0.35714285714285715,4.028055555555556,4.549166666666666,0.0,0.0,08:12:39.593000,Neutral
227,1511,2019-05-20,-0.7142857142857143,7.892222222222228,2.888333333333333,0.0,0.0,06:27:14.889000,Neutral
