,UID,timestamp,ESM,app_usage,walking,running,bicycle
59,708,2019-05-10,2.6,6.8077777777777815,2.147222222222222,0.11916666666666667,0.09833333333333333
60,708,2019-05-11,-2.4545454545454546,3.951666666666668,0.7097222222222223,0.0,0.056944444444444436
61,708,2019-05-12,-1.3636363636363635,5.093333333333342,0.5108333333333334,0.0,0.2261111111111111
62,708,2019-05-13,-0.6666666666666666,6.3705555555555575,1.0255555555555558,0.0,0.0
63,708,2019-05-14,2.0,3.258333333333338,1.4344444444444444,0.0,0.2411111111111111
64,709,2019-05-07,1.0,0.0,0.0,0.0,0.0
65,709,2019-05-08,2.5,10.728611111111114,1.825,0.0,0.29333333333333333
66,709,2019-05-09,2.9,11.577500000000002,1.2141666666666664,0.0,0.20111111111111113
67,709,2019-05-10,2.6666666666666665,10.275833333333333,1.9874999999999996,0.0,0.026944444444444444
68,709,2019-05-11,4.0,6.133333333333338,0.7105555555555555,0.0,0.0
69,709,2019-05-12,0.8888888888888888,5.688888888888894,0.7672222222222222,0.0,0.2536111111111111
70,709,2019-05-13,0.5,8.614444444444445,0.9472222222222221,0.005277777777777778,0.40750000000000003
71,709,2019-05-14,0.3333333333333333,5.328055555555559,0.7333333333333333,0.0,0.042222222222222223
72,710,2019-05-07,0.3333333333333333,0.0,0.0,0.0,0.0
73,710,2019-05-08,1.5454545454545454,3.540555555555557,0.9519444444444444,0.0,0.0
74,710,2019-05-09,0.25,3.666666666666668,1.3116666666666665,0.0,0.0
75,710,2019-05-10,1.7857142857142858,9.54638888888889,1.222777777777778,0.0022222222222222222,0.0
76,710,2019-05-11,0.5454545454545454,6.0916666666666694,0.9502777777777777,0.0,0.004166666666666667
77,710,2019-05-12,1.0,3.38027777777778,0.3561111111111111,0.05111111111111112,0.0
78,710,2019-05-13,-0.09090909090909091,5.247500000000001,1.2036111111111112,0.0,0.01888888888888889
79,710,2019-05-14,0.8333333333333334,3.6372222222222232,1.5244444444444443,0.0,0.003611111111111111
80,711,2019-05-08,-1.0,4.5255555555555596,3.639444444444444,0.0044444444444444444,0.025
81,711,2019-05-09,-0.7,4.551666666666668,2.341944444444444,0.019444444444444445,0.15611111111111112
82,711,2019-05-10,-0.18181818181818182,3.2188888888888894,1.3488888888888892,0.0,0.0
83,711,2019-05-11,-0.125,2.353055555555556,2.5169444444444444,0.08333333333333333,0.0
84,711,2019-05-12,4.0,3.4819444444444443,2.402777777777778,0.0,0.0
85,711,2019-05-13,0.36363636363636365,4.141944444444444,2.348333333333333,0.008333333333333333,0.020833333333333332
86,711,2019-05-14,4.818181818181818,3.625000000000005,4.143611111111111,0.011944444444444445,0.026944444444444444
87,712,2019-05-08,-1.8888888888888888,2.8611111111111134,2.6447222222222226,0.0,0.2313888888888889
88,712,2019-05-09,0.2727272727272727,3.5061111111111187,4.700277777777778,0.38999999999999996,0.029166666666666667
89,712,2019-05-10,-0.25,6.470000000000002,2.1061111111111113,0.0,0.009722222222222222
90,712,2019-05-11,0.8,4.693333333333338,2.627222222222222,0.0,0.03277777777777778
91,712,2019-05-12,1.3571428571428572,9.205833333333338,0.31305555555555553,0.0,0.0
92,712,2019-05-13,1.6666666666666667,7.111388888888889,3.6025,0.0,0.2533333333333333
93,712,2019-05-14,2.5833333333333335,2.7891666666666715,1.9794444444444441,0.0,0.4483333333333333
94,713,2019-05-08,0.0,5.0680555555555555,1.9630555555555556,0.026111111111111113,0.055833333333333325
95,713,2019-05-09,2.0,4.247777777777778,2.444444444444444,0.04111111111111111,0.04694444444444445
96,713,2019-05-10,2.0,4.642222222222222,2.8616666666666664,0.0044444444444444444,0.034722222222222224
97,713,2019-05-11,-1.4,6.9925,1.6700000000000002,0.0,0.09666666666666666
98,713,2019-05-12,-1.5,4.7725,0.9561111111111107,0.04611111111111111,0.015555555555555555
99,713,2019-05-13,5.25,3.995000000000001,2.523055555555555,0.015833333333333335,0.0030555555555555557
100,713,2019-05-14,5.636363636363637,4.110000000000003,2.654166666666667,0.06166666666666667,0.06944444444444445
101,714,2019-05-07,2.0,0.0,0.0,0.0,0.0
102,714,2019-05-08,3.857142857142857,3.004166666666669,1.2008333333333334,0.0,0.2288888888888889
103,714,2019-05-09,2.2941176470588234,3.9666666666666854,1.3222222222222222,0.01611111111111111,0.11888888888888889
104,714,2019-05-10,3.375,4.717222222222231,0.7422222222222222,0.0,0.0
105,714,2019-05-11,2.7777777777777777,2.697500000000001,1.107222222222222,0.030833333333333334,0.16527777777777777
106,714,2019-05-12,4.25,3.138611111111111,0.768611111111111,0.0,0.0
107,714,2019-05-13,1.75,3.811111111111112,1.0663888888888888,0.008055555555555555,0.5288888888888889
108,714,2019-05-14,5.777777777777778,2.402222222222221,1.5327777777777778,0.0,0.0
109,714,2019-05-15,9.0,0.0,0.0,0.0,0.0
110,715,2019-05-07,6.0,0.0,0.0,0.0,0.0
111,715,2019-05-08,4.166666666666667,7.149444444444447,4.62138888888889,0.11944444444444445,0.0
112,715,2019-05-09,4.636363636363637,3.871388888888889,2.031944444444444,0.0,0.0
113,715,2019-05-10,0.0,9.106944444444444,0.7427777777777778,0.0,0.05583333333333333
114,715,2019-05-11,5.375,9.176388888888889,2.1208333333333336,0.0,0.03305555555555555
115,715,2019-05-12,1.875,7.217777777777782,3.576111111111111,0.0,0.0
116,715,2019-05-13,4.3125,8.318611111111114,3.5124999999999993,0.0030555555555555557,0.0
117,715,2019-05-14,9.0,6.752777777777781,1.021111111111111,0.0,0.0
118,716,2019-05-07,-0.3333333333333333,0.0,0.0,0.0,0.0
119,716,2019-05-08,0.8571428571428571,11.405000000000001,1.4347222222222222,0.09638888888888889,0.21277777777777782
120,716,2019-05-09,-2.857142857142857,6.705555555555554,1.1508333333333334,0.0,0.014722222222222222
121,716,2019-05-10,0.2222222222222222,5.6897222222222235,1.3294444444444444,0.003611111111111111,0.021666666666666667
122,716,2019-05-11,1.0833333333333333,7.824166666666669,1.3869444444444445,0.011666666666666667,0.06805555555555556
123,716,2019-05-12,-3.272727272727273,9.058055555555558,0.53,0.0,0.03388888888888889
124,716,2019-05-13,-7.384615384615385,6.251388888888889,0.5824999999999999,0.0,0.0
125,716,2019-05-14,-2.5555555555555554,4.691388888888889,0.6752777777777776,0.024722222222222222,0.0033333333333333335
126,717,2019-05-07,3.0,0.0,0.0,0.0,0.0
127,717,2019-05-08,1.8571428571428572,11.003611111111109,1.3344444444444445,0.0033333333333333335,0.1597222222222222
128,717,2019-05-09,2.3333333333333335,10.29138888888889,1.2441666666666666,0.02333333333333333,0.10277777777777779
129,717,2019-05-10,2.0,8.739166666666671,3.226388888888889,0.4141666666666667,0.08138888888888889
130,717,2019-05-11,2.0,10.651944444444446,0.7988888888888889,0.0,0.0
131,717,2019-05-12,5.0,7.918611111111113,0.985277777777778,0.015833333333333335,0.0
132,717,2019-05-13,0.0,13.178055555555558,0.9755555555555555,0.0125,0.07666666666666666
133,718,2019-05-08,1.8888888888888888,3.3975000000000106,2.7261111111111105,0.0,0.0
134,718,2019-05-09,3.2,3.5827777777777787,4.518888888888889,0.020555555555555556,0.0
135,718,2019-05-10,-1.2,6.4066666666666725,2.476944444444445,0.0,0.0
136,718,2019-05-11,2.4,5.073611111111115,1.6705555555555551,0.0,0.014444444444444444
137,718,2019-05-12,-0.5555555555555556,7.288888888888903,1.9416666666666669,0.0,0.0
138,718,2019-05-13,3.6,4.8727777777777845,4.4961111111111105,0.0,0.0
139,718,2019-05-14,-1.4285714285714286,3.168611111111113,3.031944444444445,0.0,0.0
140,719,2019-05-07,3.25,0.0,0.0,0.0,0.0
141,719,2019-05-08,3.411764705882353,9.827222222222227,3.4425000000000003,0.041944444444444444,0.011944444444444445
142,719,2019-05-09,3.4166666666666665,6.580000000000004,3.2888888888888888,0.0,0.0
143,719,2019-05-10,4.625,5.4180555555555605,5.01111111111111,0.0,0.17694444444444446
144,719,2019-05-11,4.846153846153846,10.544722222222227,0.8408333333333332,0.03194444444444444,0.0
145,719,2019-05-12,3.1666666666666665,8.115277777777791,2.578611111111111,0.0,0.12333333333333332
146,719,2019-05-13,2.888888888888889,8.01444444444446,3.1419444444444453,0.0,0.08555555555555555
147,719,2019-05-14,3.2,4.6038888888888945,3.1419444444444444,0.0,0.09666666666666666
148,721,2019-05-08,-0.8333333333333334,1.954444444444443,1.9397222222222221,0.35444444444444445,0.0
149,721,2019-05-09,2.3,2.5783333333333327,1.8138888888888887,0.08083333333333333,0.0
150,721,2019-05-10,-0.8333333333333334,4.221388888888891,1.6399999999999997,0.08611111111111111,0.0
151,721,2019-05-11,2.7857142857142856,3.3602777777777786,1.541388888888889,0.0,0.0125
152,721,2019-05-12,0.09090909090909091,3.095277777777777,0.7330555555555556,0.0,0.0
153,721,2019-05-13,-0.7272727272727273,3.2302777777777805,1.5802777777777774,0.0,0.15138888888888888
154,721,2019-05-14,1.1666666666666667,3.7863888888888892,1.1344444444444444,0.013055555555555556,0.03972222222222222
155,722,2019-05-07,-2.0,0.0,0.0,0.0,0.0
156,722,2019-05-08,2.6,9.644444444444444,1.7130555555555556,0.0,0.0
157,722,2019-05-09,-0.5714285714285714,12.573055555555555,1.268333333333333,0.0,0.22416666666666665
158,722,2019-05-10,1.3571428571428572,10.383611111111113,1.8722222222222225,0.03194444444444444,0.0
159,722,2019-05-11,0.5333333333333333,16.496388888888887,0.18194444444444446,0.0,0.0
160,722,2019-05-12,3.230769230769231,14.83611111111111,0.9094444444444445,0.0,0.0
161,722,2019-05-13,1.0625,12.638333333333334,1.2444444444444445,0.0,0.16083333333333333
162,722,2019-05-14,1.0833333333333333,6.720833333333338,1.7422222222222221,0.0,0.008333333333333333
163,723,2019-05-07,0.0,0.0,0.0,0.0,0.0
164,723,2019-05-08,-0.75,7.390000000000008,3.2130555555555556,0.0,0.0
165,723,2019-05-09,-0.4444444444444444,8.831944444444447,2.3252777777777776,0.0,0.0
166,723,2019-05-10,-0.8571428571428571,12.084166666666668,1.133888888888889,0.0,0.06833333333333333
167,724,2019-05-07,6.0,0.0,0.0,0.0,0.0
168,724,2019-05-08,1.5,8.83555555555556,1.9875000000000003,0.0,0.0
169,724,2019-05-09,2.3636363636363638,8.574444444444449,2.401111111111112,0.028055555555555556,0.017222222222222222
170,724,2019-05-10,1.7272727272727273,4.809722222222224,2.8611111111111107,0.010555555555555556,0.0
171,724,2019-05-11,3.5555555555555554,5.865555555555557,3.360277777777778,0.034166666666666665,0.04805555555555556
172,724,2019-05-12,3.923076923076923,7.866111111111119,1.795277777777778,0.0,0.24055555555555555
173,724,2019-05-13,3.0,6.682222222222231,1.9644444444444449,0.0,0.24138888888888888
174,724,2019-05-14,3.6666666666666665,2.8758333333333326,2.2383333333333333,0.2177777777777778,0.06
175,725,2019-05-07,0.0,0.0,0.0,0.0,0.0
176,725,2019-05-08,-0.6,2.845833333333333,1.978333333333333,0.05472222222222223,0.19611111111111112
177,725,2019-05-09,-1.7777777777777777,6.320833333333336,1.501666666666667,0.09055555555555556,0.16583333333333333
178,725,2019-05-10,-0.1111111111111111,10.888888888888891,1.8994444444444445,0.008611111111111111,0.051666666666666666
179,725,2019-05-11,3.2857142857142856,5.922500000000004,0.6933333333333334,0.11916666666666667,0.0
180,725,2019-05-13,-2.0,5.997222222222224,1.0263888888888888,0.04472222222222222,0.08416666666666667
181,725,2019-05-14,0.0,3.0302777777777785,2.916666666666667,0.06916666666666667,0.14805555555555555
182,726,2019-05-07,-3.0,0.0,0.0,0.0,0.0
183,726,2019-05-08,2.6,0.0,0.0,0.0,0.0
184,726,2019-05-09,1.5833333333333333,0.0,0.0,0.0,0.0
185,726,2019-05-10,3.4545454545454546,0.46444444444444444,0.0,0.0,0.0
186,726,2019-05-11,3.6923076923076925,8.038611111111113,0.4994444444444444,0.008055555555555555,5.197777777777776
187,726,2019-05-12,0.7,6.264444444444447,1.0466666666666666,0.04416666666666667,0.21499999999999997
188,726,2019-05-13,1.3636363636363635,7.058611111111112,1.1766666666666665,0.017777777777777778,0.13083333333333333
189,726,2019-05-14,2.1,2.7750000000000004,1.0930555555555557,0.028055555555555556,0.25833333333333336
190,727,2019-05-07,1.6666666666666667,0.0,0.0,0.0,0.0
191,727,2019-05-08,2.9166666666666665,11.790833333333342,3.8636111111111116,0.008611111111111111,0.0
192,727,2019-05-09,2.6666666666666665,5.7930555555555605,2.379722222222222,0.0913888888888889,0.0
193,727,2019-05-10,2.6,10.068333333333335,1.2341666666666666,0.075,0.0
194,727,2019-05-11,4.166666666666667,4.043888888888895,2.786388888888889,0.0,0.0
195,727,2019-05-12,0.42857142857142855,7.632777777777788,1.1058333333333334,0.0,0.0
196,727,2019-05-13,2.769230769230769,9.91611111111112,3.4733333333333327,0.0,0.0
197,727,2019-05-14,-0.06666666666666667,4.572777777777782,2.138611111111111,0.0,0.0
198,728,2019-05-08,-0.15384615384615385,5.7866666666666715,2.634722222222223,0.0,1.7658333333333334
199,728,2019-05-09,0.5454545454545454,7.273611111111119,2.260277777777778,0.042499999999999996,0.02527777777777778
200,728,2019-05-10,1.2307692307692308,4.185000000000007,4.454722222222222,0.0,0.13083333333333336
201,728,2019-05-11,0.0,6.498333333333343,1.1972222222222224,0.0,0.14055555555555557
202,728,2019-05-12,-0.18181818181818182,9.14555555555556,1.0827777777777778,0.0,0.0
203,728,2019-05-13,0.7142857142857143,5.762222222222234,1.2497222222222222,0.006388888888888889,0.09916666666666667
204,728,2019-05-14,1.25,4.9747222222222245,1.0397222222222224,0.01611111111111111,0.08638888888888888
205,729,2019-05-07,-3.0,0.0,0.0,0.0,0.0
206,729,2019-05-08,-3.4705882352941178,7.0772222222222325,2.0749999999999997,0.0,0.225
207,729,2019-05-09,-3.125,6.36416666666667,2.0311111111111115,0.024444444444444446,0.5422222222222223
208,729,2019-05-10,-2.466666666666667,4.411944444444451,1.8255555555555554,0.0,0.0
209,729,2019-05-11,-1.7272727272727273,5.883888888888896,2.5202777777777774,0.0,0.0
210,729,2019-05-12,-2.6875,6.592222222222228,1.0388888888888888,0.0,0.0
211,729,2019-05-13,-1.0769230769230769,4.383333333333343,3.417777777777777,0.0,0.0
212,729,2019-05-14,-1.2666666666666666,4.778055555555555,1.8497222222222223,0.0125,0.0
213,1501,2019-05-15,-1.25,0.0,0.0,0.0,0.0
214,1501,2019-05-16,-1.1666666666666667,5.510833333333333,1.4486111111111108,0.0,0.3891666666666667
215,1501,2019-05-17,-0.9166666666666666,6.225,0.3688888888888889,0.1597222222222222,0.0775
216,1501,2019-05-18,0.4166666666666667,5.153055555555559,0.7802777777777777,0.15583333333333332,0.015555555555555555
217,1501,2019-05-19,-2.8181818181818183,4.41027777777778,1.772777777777778,0.0,0.05472222222222222
218,1501,2019-05-20,-1.875,6.244722222222225,1.5116666666666665,0.0,0.16805555555555554
219,1501,2019-05-21,-1.4285714285714286,4.72305555555556,1.4963888888888888,0.060000000000000005,0.8772222222222221
220,1501,2019-05-22,-0.8333333333333334,5.975277777777777,1.2397222222222222,0.025,0.9158333333333334
221,1502,2019-05-15,0.7777777777777778,0.0,0.0,0.0,0.0
222,1502,2019-05-16,3.3,8.024722222222223,1.0999999999999999,0.07833333333333334,0.0
223,1502,2019-05-17,2.9166666666666665,8.535277777777768,1.9124999999999996,0.0,0.10694444444444444
224,1502,2019-05-18,3.6363636363636362,3.1725000000000003,1.5983333333333334,0.0,0.0077777777777777776
225,1502,2019-05-19,1.6,8.001944444444444,0.4405555555555556,0.0,0.0
226,1502,2019-05-20,1.0769230769230769,13.07694444444445,1.0619444444444444,0.0,0.07138888888888889
227,1502,2019-05-21,-0.3333333333333333,11.084722222222222,2.233611111111111,0.011666666666666667,0.5066666666666666
228,1502,2019-05-22,1.625,6.873888888888889,2.133333333333333,0.03777777777777778,0.2727777777777778
229,1503,2019-05-15,-2.0,0.0,0.0,0.0,0.0
230,1503,2019-05-16,2.6666666666666665,4.628055555555559,3.311944444444445,0.24388888888888888,0.6986111111111111
231,1503,2019-05-17,1.7272727272727273,8.615555555555556,1.8150000000000002,0.005833333333333334,0.9355555555555555
232,1503,2019-05-18,0.2,5.687777777777778,1.259722222222222,0.010833333333333334,0.04472222222222222
233,1503,2019-05-19,0.14285714285714285,9.052222222222225,2.9211111111111103,0.0,0.09888888888888889
234,1503,2019-05-20,-0.3333333333333333,7.054722222222228,2.7647222222222227,0.0,0.4386111111111111
235,1503,2019-05-21,1.1,9.396111111111113,1.4930555555555554,0.0,0.21944444444444444
236,1503,2019-05-22,-2.0,8.348055555555568,2.300277777777778,0.0,0.5202777777777777
237,1503,2019-05-23,1.0,0.0,0.0,0.0,0.0
238,1504,2019-05-16,-2.3636363636363638,2.4866666666666686,2.138333333333333,0.0,0.0
239,1504,2019-05-17,-1.0909090909090908,2.510277777777777,1.3544444444444446,0.05944444444444444,0.0
240,1504,2019-05-18,2.1818181818181817,0.056666666666666664,0.026111111111111113,0.0,0.0
241,1504,2019-05-19,0.5,0.0,0.0,0.0,0.0
242,1504,2019-05-20,-3.3636363636363638,2.4905555555555554,0.4875,0.0,0.02388888888888889
243,1504,2019-05-21,-1.7692307692307692,4.301944444444447,1.9008333333333334,0.0,0.05111111111111111
244,1504,2019-05-22,-1.8181818181818181,1.8952777777777792,1.4641666666666668,0.0,0.0
245,1505,2019-05-15,9.0,0.0,0.0,0.0,0.0
246,1505,2019-05-16,0.08333333333333333,5.685277777777776,1.0638888888888889,0.0,0.0
247,1505,2019-05-17,7.5,5.227222222222224,4.440833333333333,0.0,0.0
248,1505,2019-05-18,8.6,3.023055555555556,1.1794444444444445,0.0,0.0
249,1505,2019-05-19,5.5,6.51555555555556,1.2647222222222223,0.02638888888888889,0.07388888888888889
250,1505,2019-05-20,1.3,7.67416666666667,1.2630555555555554,0.0,0.0
251,1505,2019-05-21,0.36363636363636365,7.548333333333341,2.2433333333333336,0.0,0.3072222222222222
252,1505,2019-05-22,0.0,6.518888888888892,1.4197222222222223,0.0,0.024444444444444446
253,1506,2019-05-15,1.2,0.0,0.0,0.0,0.0
254,1506,2019-05-16,1.3076923076923077,5.3291666666666675,2.093611111111111,0.0,0.010555555555555556
255,1506,2019-05-17,3.3,11.456666666666665,1.1730555555555557,0.0,0.0
256,1506,2019-05-18,5.090909090909091,8.496388888888893,2.8969444444444443,0.0,0.009444444444444445
257,1506,2019-05-19,3.75,6.8208333333333355,1.5147222222222223,0.0,0.0
258,1506,2019-05-20,5.083333333333333,5.480555555555559,1.6549999999999998,0.0,0.01888888888888889
259,1506,2019-05-21,1.5833333333333333,8.431111111111111,1.0213888888888891,0.0,0.01
260,1506,2019-05-22,7.230769230769231,7.398333333333337,1.2491666666666665,0.0,0.0
261,1507,2019-05-15,-2.4,0.0,0.0,0.0,0.0
262,1507,2019-05-16,-3.230769230769231,11.058333333333318,3.7311111111111113,0.005,0.26583333333333337
263,1507,2019-05-17,-2.5833333333333335,6.080000000000003,1.5747222222222221,0.0,0.3688888888888889
264,1507,2019-05-18,-0.18181818181818182,10.178888888888894,1.2041666666666666,0.0,0.0
265,1507,2019-05-19,-1.6363636363636365,8.61083333333333,2.3113888888888887,0.0,0.6736111111111112
266,1507,2019-05-20,-1.6,6.380277777777777,2.0880555555555556,0.0,0.15055555555555555
267,1507,2019-05-21,-0.08333333333333333,8.395555555555557,1.515,0.0,0.5286111111111111
268,1507,2019-05-22,0.15384615384615385,10.025833333333333,1.560277777777778,0.0,0.33444444444444443
269,1508,2019-05-16,2.25,4.484722222222222,1.7491666666666665,0.0,0.055
270,1508,2019-05-17,1.5,3.2672222222222222,1.0274999999999999,0.004166666666666667,0.0
271,1508,2019-05-18,2.75,2.809722222222221,0.9541666666666668,0.007222222222222222,0.02861111111111111
272,1508,2019-05-19,-1.4,5.060277777777781,1.0602777777777774,0.0,0.01361111111111111
273,1508,2019-05-20,0.5333333333333333,3.2072222222222218,1.1597222222222225,0.0044444444444444444,0.026111111111111113
274,1508,2019-05-21,-0.07692307692307693,3.288333333333333,1.3083333333333331,0.0038888888888888888,0.07972222222222222
275,1508,2019-05-22,2.2,6.618055555555557,1.1169444444444445,0.006944444444444444,0.004166666666666667
276,1509,2019-05-15,0.5,0.0,0.0,0.0,0.0
277,1509,2019-05-16,-1.8571428571428572,4.228888888888887,0.8311111111111111,0.0,0.4166666666666667
278,1509,2019-05-17,-0.46153846153846156,3.3411111111111076,1.7950000000000002,0.011666666666666667,0.08777777777777777
279,1509,2019-05-18,-2.1818181818181817,3.102500000000001,1.4258333333333333,0.003611111111111111,0.0
280,1509,2019-05-19,0.25,5.13638888888889,1.9847222222222227,0.019444444444444445,0.11305555555555556
281,1509,2019-05-20,-2.0,4.5925,1.1533333333333335,0.0,0.14944444444444446
282,1509,2019-05-21,-2.0,5.879166666666669,0.8661111111111109,0.050833333333333335,0.39388888888888884
283,1509,2019-05-22,-1.125,6.990833333333336,0.8391666666666666,0.03833333333333333,0.3211111111111111
284,1510,2019-05-15,4.0,0.0,0.0,0.0,0.0
285,1510,2019-05-16,4.9,3.2397222222222215,0.08861111111111111,0.0,0.0
286,1510,2019-05-17,5.181818181818182,4.669444444444447,0.5205555555555555,0.0,0.020833333333333332
287,1510,2019-05-18,6.090909090909091,5.215833333333335,0.4722222222222223,0.0,0.0
288,1510,2019-05-19,5.2727272727272725,4.5569444444444445,0.7772222222222224,0.006666666666666667,0.0
289,1510,2019-05-20,5.8,5.464166666666671,0.7033333333333334,0.0,0.0
290,1510,2019-05-21,5.1,6.000000000000003,1.3713888888888888,0.0,0.0
291,1510,2019-05-22,3.7,3.9847222222222216,0.5066666666666667,0.0,0.0
292,1511,2019-05-16,1.375,6.34027777777778,2.1302777777777777,0.0,0.0
293,1511,2019-05-17,-1.1333333333333333,5.183333333333335,3.9186111111111113,0.03861111111111111,0.0
294,1511,2019-05-18,-1.6,7.205000000000002,3.398333333333333,0.0,0.3088888888888889
295,1511,2019-05-19,0.35714285714285715,4.028055555555556,4.549166666666666,0.0,0.0
296,1511,2019-05-20,-0.7142857142857143,7.892222222222229,2.888333333333333,0.0,0.0
297,1511,2019-05-21,-1.2,6.111666666666673,3.2005555555555554,0.0,0.0
298,1511,2019-05-22,0.23076923076923078,6.922777777777781,1.8844444444444441,0.0,0.0
299,1512,2019-05-15,0.0,0.0,0.0,0.0,0.0
300,1512,2019-05-16,-3.25,0.0,0.0,0.0,0.0
301,1512,2019-05-17,-2.0,0.0,0.0,0.0,0.0
302,1512,2019-05-18,1.0,0.0,0.0,0.0,0.0
